"licenca","cod_cli","data_emissao","vend_cli","pedido_fora_rota","inicio_atendimento","final_atendimento","motivo_nao_compra"
"3724","0033-0160","2026-03-10",602,False,"2026-03-10T11:10:29.318Z","2026-03-10T11:18:21.496Z","S"
"3724","0013-1297","2026-03-10",203,False,"2026-03-10T11:18:03.021Z","2026-03-10T11:32:53.991Z","S"
"3680","0012-0266","2026-03-10",402,False,"2026-03-10T11:30:37.500Z","2026-03-10T11:35:22.742Z","N"
"3680","0004-1733","2026-03-10",802,False,"2026-03-10T11:29:56.779Z","2026-03-10T11:33:51.275Z","N"
"3724","0009-1243","2026-03-10",305,False,"2026-03-10T11:21:31.781Z","2026-03-10T11:33:46.453Z","Z"
"3724","0025-0055","2026-03-10",204,False,"2026-03-10T11:32:31.379Z","2026-03-10T11:34:12.124Z","S"
"3680","0016-0347","2026-03-10",701,False,"2026-03-10T11:30:12.503Z","2026-03-10T11:34:18.099Z","S"
"3724","0035-0607","2026-03-10",604,False,"2026-03-10T11:20:48.448Z","2026-03-10T11:34:30.856Z","N"
"3680","0011-0227","2026-03-10",407,False,"2026-03-10T10:46:57.133Z","2026-03-10T11:34:48.362Z","S"
"3724","0035-1380","2026-03-10",504,True,"2026-03-10T11:23:49.664Z","2026-03-10T11:35:31.126Z","S"
"3680","0022-0037","2026-03-10",405,False,"2026-03-10T11:14:52.228Z","2026-03-10T11:35:34.124Z","B"
"3724","0021-0075","2026-03-10",601,False,"2026-03-10T16:12:09.206Z","2026-03-10T16:14:39.515Z","N"
"3724","0026-0038","2026-03-10",306,False,"2026-03-10T16:11:17.704Z","2026-03-10T16:14:43.828Z","Z"
"3680","0003-2001","2026-03-10",102,False,"2026-03-10T16:01:19.518Z","2026-03-10T16:14:27.190Z","S"
"3724","0035-0540","2026-03-10",501,False,"2026-03-10T11:28:35.602Z","2026-03-10T11:36:56.871Z","Z"
"3724","0026-0003","2026-03-10",306,False,"2026-03-10T11:23:37.877Z","2026-03-10T11:36:56.240Z","S"
"3680","0003-1992","2026-03-10",107,False,"2026-03-10T11:25:18.525Z","2026-03-10T11:37:33.994Z","S"
"3724","0009-2269","2026-03-10",303,False,"2026-03-10T11:37:54.662Z","2026-03-10T11:38:42.353Z","S"
"3680","0011-0148","2026-03-10",407,False,"2026-03-10T11:37:19.172Z","2026-03-10T11:37:58.627Z","C"
"3680","0004-2048","2026-03-10",803,False,"2026-03-10T11:34:30.968Z","2026-03-10T11:38:37.376Z","S"
"3724","0021-0158","2026-03-10",202,True,"2026-03-10T16:12:08.320Z","2026-03-10T16:15:04.403Z","S"
"3680","0004-0710","2026-03-10",802,False,"2026-03-10T11:35:41.455Z","2026-03-10T11:39:13.131Z","N"
"3680","0012-0529","2026-03-10",402,False,"2026-03-10T11:35:31.238Z","2026-03-10T11:39:28.946Z","C"
"3724","0021-0446","2026-03-10",202,False,"2026-03-10T11:33:16.306Z","2026-03-10T11:39:36.178Z","F"
"3724","0035-1138","2026-03-10",604,False,"2026-03-10T11:38:37.734Z","2026-03-10T11:40:14.810Z","Z"
"3724","0023-0114","2026-03-10",205,False,"2026-03-10T11:39:16.406Z","2026-03-10T11:42:33.296Z","B"
"3680","0002-3485","2026-03-10",103,False,"2026-03-10T11:36:09.143Z","2026-03-10T11:40:46.031Z","S"
"3724","0009-2209","2026-03-10",303,False,"2026-03-10T11:39:29.115Z","2026-03-10T11:43:07.706Z","J"
"3724","0009-1204","2026-03-10",302,False,"2026-03-10T11:34:12.578Z","2026-03-10T11:43:10.048Z","B"
"3724","0035-1063","2026-03-10",503,False,"2026-03-10T11:37:20.746Z","2026-03-10T11:43:30.082Z","S"
"3680","0006-0317","2026-03-10",704,False,"2026-03-10T11:35:52.527Z","2026-03-10T11:43:26.157Z","B"
"3680","0003-2410","2026-03-10",107,False,"2026-03-10T11:41:39.561Z","2026-03-10T11:43:37.173Z","F"
"3724","0009-0869","2026-03-10",303,False,"2026-03-10T16:13:58.848Z","2026-03-10T16:15:19.545Z","B"
"3724","0009-0188","2026-03-10",305,False,"2026-03-10T16:40:21.057Z","2026-03-10T16:41:14.791Z","B"
"3680","0004-2002","2026-03-10",803,False,"2026-03-10T11:40:04.474Z","2026-03-10T11:44:10.130Z","S"
"3724","0009-0528","2026-03-10",603,False,"2026-03-10T11:32:01.362Z","2026-03-10T11:44:19.081Z","N"
"3680","0004-1916","2026-03-10",801,False,"2026-03-10T11:42:31.828Z","2026-03-10T11:44:44.644Z","Z"
"3680","0003-2340","2026-03-10",107,False,"2026-03-10T11:43:44.580Z","2026-03-10T11:44:51.480Z","F"
"3680","0002-3312","2026-03-10",106,False,"2026-03-10T11:40:33.145Z","2026-03-10T11:45:09.069Z","S"
"3680","0011-0364","2026-03-10",407,False,"2026-03-10T11:43:11.052Z","2026-03-10T11:45:34.339Z","S"
"3724","0033-0253","2026-03-10",602,False,"2026-03-10T11:48:26.918Z","2026-03-10T11:50:33.262Z","S"
"3724","0035-0560","2026-03-10",505,False,"2026-03-10T11:37:07.346Z","2026-03-10T11:45:53.303Z","Z"
"3724","0009-0191","2026-03-10",302,False,"2026-03-10T11:44:39.958Z","2026-03-10T11:46:21.395Z","Z"
"3680","0004-0899","2026-03-10",804,False,"2026-03-10T11:44:48.303Z","2026-03-10T11:47:42.255Z","N"
"3724","0033-0129","2026-03-10",602,False,"2026-03-10T11:34:33.000Z","2026-03-10T11:48:03.350Z","B"
"3724","0009-0091","2026-03-10",301,False,"2026-03-10T11:36:54.259Z","2026-03-10T11:46:28.644Z","Z"
"3680","0015-0165","2026-03-10",702,False,"2026-03-10T11:34:23.231Z","2026-03-10T11:46:52.241Z","H"
"3680","0011-0275","2026-03-10",407,False,"2026-03-10T11:47:14.125Z","2026-03-10T11:48:17.705Z","C"
"3680","0002-3855","2026-03-10",106,False,"2026-03-10T11:48:25.729Z","2026-03-10T11:48:49.147Z","F"
"3724","0035-0941","2026-03-10",505,False,"2026-03-10T11:46:42.739Z","2026-03-10T11:49:54.492Z","F"
"3680","0004-0496","2026-03-10",802,False,"2026-03-10T11:41:30.404Z","2026-03-10T11:50:44.307Z","S"
"3724","0013-1300","2026-03-10",203,False,"2026-03-10T11:44:13.541Z","2026-03-10T11:50:58.984Z","B"
"3724","0009-1888","2026-03-10",603,False,"2026-03-10T11:45:17.208Z","2026-03-10T11:51:48.569Z","B"
"3680","0002-1568","2026-03-10",103,False,"2026-03-10T12:08:31.467Z","2026-03-10T12:14:11.694Z","S"
"3680","0016-0121","2026-03-10",701,False,"2026-03-10T11:37:22.842Z","2026-03-10T11:52:27.794Z","Z"
"3724","0035-1444","2026-03-10",505,False,"2026-03-10T11:50:09.989Z","2026-03-10T11:53:14.773Z","F"
"3724","0021-0288","2026-03-10",601,False,"2026-03-10T11:30:51.917Z","2026-03-10T11:53:46.250Z","S"
"3680","0004-1718","2026-03-10",802,False,"2026-03-10T11:51:08.906Z","2026-03-10T11:54:00.783Z","B"
"3724","0033-0259","2026-03-10",502,False,"2026-03-10T11:45:46.655Z","2026-03-10T11:54:43.228Z","A"
"3680","0012-0415","2026-03-10",402,False,"2026-03-10T11:40:55.445Z","2026-03-10T11:55:08.288Z","C"
"3724","0035-0528","2026-03-10",501,False,"2026-03-10T11:37:07.618Z","2026-03-10T11:55:21.264Z","Z"
"3680","0003-2245","2026-03-10",107,False,"2026-03-10T11:51:28.601Z","2026-03-10T11:55:39.756Z","S"
"3724","0035-1385","2026-03-10",505,False,"2026-03-10T11:53:27.993Z","2026-03-10T11:55:38.971Z","F"
"3680","0011-0321","2026-03-10",407,False,"2026-03-10T11:54:51.573Z","2026-03-10T11:56:05.134Z","O"
"3724","0026-0117","2026-03-10",306,False,"2026-03-10T11:52:56.983Z","2026-03-10T11:56:00.167Z","Z"
"3680","0004-1814","2026-03-10",804,False,"2026-03-10T11:49:44.197Z","2026-03-10T11:56:37.841Z","S"
"3724","0033-0292","2026-03-10",502,False,"2026-03-10T11:55:03.919Z","2026-03-10T11:56:40.500Z","N"
"3724","0009-1706","2026-03-10",303,False,"2026-03-10T11:46:51.633Z","2026-03-10T11:58:12.703Z","B"
"3680","0011-0259","2026-03-10",406,False,"2026-03-10T11:01:45.336Z","2026-03-10T11:25:36.589Z","S"
"3724","0009-2221","2026-03-10",305,False,"2026-03-10T11:56:43.723Z","2026-03-10T11:57:20.893Z","O"
"3724","0023-0236","2026-03-10",205,False,"2026-03-10T11:45:08.171Z","2026-03-10T11:58:27.021Z","B"
"3724","0033-0083","2026-03-10",502,False,"2026-03-10T11:56:49.035Z","2026-03-10T11:59:28.080Z","O"
"3724","0035-1440","2026-03-10",505,False,"2026-03-10T11:55:54.945Z","2026-03-10T11:59:33.950Z","N"
"3680","0011-0298","2026-03-10",406,False,"2026-03-10T11:52:17.684Z","2026-03-10T11:52:31.649Z","O"
"3680","0011-0281","2026-03-10",406,False,"2026-03-10T11:55:00.665Z","2026-03-10T12:00:11.021Z","N"
"3724","0009-0400","2026-03-10",304,False,"2026-03-10T11:53:47.954Z","2026-03-10T12:00:15.990Z","N"
"3680","0015-0001","2026-03-10",702,False,"2026-03-10T11:49:56.542Z","2026-03-10T12:00:26.036Z","S"
"3724","0025-0139","2026-03-10",204,False,"2026-03-10T11:37:47.138Z","2026-03-10T12:00:50.457Z","B"
"3680","0004-0652","2026-03-10",804,False,"2026-03-10T12:00:28.245Z","2026-03-10T12:01:07.606Z","B"
"3724","0021-0252","2026-03-10",202,False,"2026-03-10T11:40:17.585Z","2026-03-10T12:01:20.867Z","A"
"3680","0006-0782","2026-03-10",704,False,"2026-03-10T11:45:47.225Z","2026-03-10T12:03:44.688Z","S"
"3680","0003-2549","2026-03-10",107,False,"2026-03-10T12:00:55.623Z","2026-03-10T12:04:15.142Z","N"
"3724","0009-0109","2026-03-10",603,False,"2026-03-10T11:52:43.451Z","2026-03-10T12:04:01.529Z","N"
"3724","0009-0272","2026-03-10",302,False,"2026-03-10T11:52:35.984Z","2026-03-10T12:04:25.998Z","S"
"3680","0012-0249","2026-03-10",402,False,"2026-03-10T11:56:42.366Z","2026-03-10T12:05:31.875Z","Z"
"3724","0013-0382","2026-03-10",203,False,"2026-03-10T11:52:27.849Z","2026-03-10T12:04:30.437Z","B"
"3724","0009-2315","2026-03-10",304,False,"2026-03-10T12:00:36.708Z","2026-03-10T12:04:54.407Z","N"
"3724","0013-0516","2026-03-10",201,False,"2026-03-10T11:28:44.634Z","2026-03-10T12:04:57.597Z","Z"
"3680","0001-0033","2026-03-10",404,False,"2026-03-10T11:31:14.891Z","2026-03-10T11:34:35.668Z","B"
"3680","0001-0532","2026-03-10",404,False,"2026-03-10T11:37:31.977Z","2026-03-10T11:41:41.028Z","S"
"3680","0018-0223","2026-03-10",803,True,"2026-03-10T11:55:39.770Z","2026-03-10T12:06:20.352Z","S"
"3680","0001-1466","2026-03-10",404,False,"2026-03-10T11:47:36.352Z","2026-03-10T11:50:13.225Z","N"
"3680","0002-3410","2026-03-10",404,False,"2026-03-10T12:00:56.374Z","2026-03-10T12:06:06.911Z","B"
"3680","0003-0325","2026-03-10",805,False,"2026-03-10T11:36:51.703Z","2026-03-10T12:06:24.610Z","S"
"3724","0035-1161","2026-03-10",503,False,"2026-03-10T11:44:50.173Z","2026-03-10T12:06:29.878Z","N"
"3680","0015-0383","2026-03-10",401,False,"2026-03-10T12:03:55.225Z","2026-03-10T12:07:32.892Z","O"
"3724","0023-0105","2026-03-10",205,False,"2026-03-10T12:00:52.371Z","2026-03-10T12:07:56.835Z","B"
"3724","0035-0325","2026-03-10",305,False,"2026-03-10T11:57:40.091Z","2026-03-10T12:07:10.846Z","B"
"3724","0021-0460","2026-03-10",202,False,"2026-03-10T12:08:48.436Z","2026-03-10T12:11:16.723Z","S"
"3724","0035-1129","2026-03-10",504,False,"2026-03-10T12:09:13.099Z","2026-03-10T12:11:48.018Z","S"
"3724","0021-0442","2026-03-10",202,False,"2026-03-10T12:06:09.383Z","2026-03-10T12:08:19.384Z","A"
"3680","0019-0196","2026-03-10",405,False,"2026-03-10T11:48:44.423Z","2026-03-10T11:53:19.365Z","S"
"3680","0022-0145","2026-03-10",405,False,"2026-03-10T11:47:38.311Z","2026-03-10T11:48:13.940Z","A"
"3680","0022-0122","2026-03-10",405,False,"2026-03-10T12:04:49.648Z","2026-03-10T12:08:32.274Z","B"
"3680","0006-1072","2026-03-10",403,False,"2026-03-10T11:59:56.897Z","2026-03-10T12:08:44.315Z","B"
"3724","0035-0003","2026-03-10",604,False,"2026-03-10T12:07:02.516Z","2026-03-10T12:09:15.476Z","Z"
"3680","0002-3428","2026-03-10",101,False,"2026-03-10T11:54:15.734Z","2026-03-10T12:09:15.114Z","B"
"3680","0012-0073","2026-03-10",402,False,"2026-03-10T12:08:33.472Z","2026-03-10T12:13:26.879Z","N"
"3724","0026-0081","2026-03-10",306,False,"2026-03-10T11:59:53.643Z","2026-03-10T12:13:26.985Z","Z"
"3724","0009-0301","2026-03-10",603,False,"2026-03-10T12:04:12.339Z","2026-03-10T12:13:34.916Z","B"
"3724","0009-1861","2026-03-10",303,False,"2026-03-10T12:03:26.557Z","2026-03-10T12:13:52.749Z","Z"
"3680","0003-1551","2026-03-10",102,False,"2026-03-10T11:21:23.917Z","2026-03-10T11:23:07.567Z","O"
"3680","0003-2186","2026-03-10",102,False,"2026-03-10T11:58:16.671Z","2026-03-10T12:03:31.583Z","S"
"3724","0025-0154","2026-03-10",204,False,"2026-03-10T12:01:06.665Z","2026-03-10T12:14:27.537Z","S"
"3680","0003-2143","2026-03-10",102,False,"2026-03-10T11:23:14.654Z","2026-03-10T11:42:54.034Z","N"
"3680","0003-2073","2026-03-10",102,False,"2026-03-10T12:19:42.914Z","2026-03-10T12:20:10.090Z","O"
"3680","0003-2089","2026-03-10",102,False,"2026-03-10T12:21:47.097Z","2026-03-10T12:25:39.503Z","M"
"3724","0035-0978","2026-03-10",501,False,"2026-03-10T11:56:23.611Z","2026-03-10T12:13:28.346Z","F"
"3724","0035-1457","2026-03-10",505,False,"2026-03-10T12:00:01.155Z","2026-03-10T12:07:18.280Z","S"
"3724","0035-0603","2026-03-10",505,False,"2026-03-10T12:10:34.948Z","2026-03-10T12:15:32.163Z","N"
"3724","0021-0393","2026-03-10",202,False,"2026-03-10T12:11:42.770Z","2026-03-10T12:15:50.526Z","A"
"3680","0015-0326","2026-03-10",702,False,"2026-03-10T12:02:24.785Z","2026-03-10T12:16:13.113Z","Z"
"3724","0013-0429","2026-03-10",602,True,"2026-03-10T12:16:26.347Z","2026-03-10T12:17:53.257Z","S"
"3680","0011-0280","2026-03-10",406,False,"2026-03-10T12:05:03.305Z","2026-03-10T12:05:52.491Z","O"
"3680","0011-0264","2026-03-10",406,False,"2026-03-10T12:09:05.307Z","2026-03-10T12:17:32.992Z","B"
"3680","0004-1262","2026-03-10",802,False,"2026-03-10T12:14:58.004Z","2026-03-10T12:18:02.977Z","N"
"3680","0003-0317","2026-03-10",107,False,"2026-03-10T12:16:00.858Z","2026-03-10T12:18:34.279Z","F"
"3680","0012-0401","2026-03-10",402,False,"2026-03-10T12:14:26.249Z","2026-03-10T12:19:02.821Z","C"
"3724","0026-0002","2026-03-10",306,False,"2026-03-10T12:14:43.071Z","2026-03-10T12:19:10.677Z","B"
"3680","0001-0555","2026-03-10",404,False,"2026-03-10T12:13:19.133Z","2026-03-10T12:19:20.061Z","B"
"3724","0033-0287","2026-03-10",502,False,"2026-03-10T11:59:58.961Z","2026-03-10T12:20:28.343Z","N"
"3680","0019-0139","2026-03-10",405,False,"2026-03-10T12:16:37.569Z","2026-03-10T12:19:29.807Z","B"
"3724","0009-0708","2026-03-10",305,False,"2026-03-10T13:07:07.987Z","2026-03-10T13:20:53.980Z","Z"
"3724","0009-2219","2026-03-10",305,False,"2026-03-10T12:07:30.684Z","2026-03-10T12:19:46.730Z","N"
"3680","0003-2073","2026-03-10",102,False,"2026-03-10T12:26:30.941Z","2026-03-10T12:31:19.939Z","S"
"3724","0026-0133","2026-03-10",306,False,"2026-03-10T12:19:40.199Z","2026-03-10T12:20:45.938Z","N"
"3724","0035-1440","2026-03-10",505,False,"2026-03-10T12:19:11.335Z","2026-03-10T12:21:10.100Z","S"
"3724","0021-0122","2026-03-10",202,False,"2026-03-10T12:16:06.485Z","2026-03-10T12:20:47.816Z","A"
"3724","0021-0480","2026-03-10",601,False,"2026-03-10T12:01:19.004Z","2026-03-10T12:21:07.073Z","A"
"3724","0035-1192","2026-03-10",604,False,"2026-03-10T12:11:05.564Z","2026-03-10T12:22:54.568Z","N"
"3724","0033-0256","2026-03-10",502,False,"2026-03-10T12:23:56.867Z","2026-03-10T12:26:08.552Z","N"
"3680","0006-0704","2026-03-10",403,False,"2026-03-10T12:11:01.870Z","2026-03-10T12:21:15.989Z","B"
"3724","0033-0145","2026-03-10",502,False,"2026-03-10T12:20:54.664Z","2026-03-10T12:21:55.291Z","S"
"3680","0003-2407","2026-03-10",107,False,"2026-03-10T12:19:32.912Z","2026-03-10T12:22:16.378Z","A"
"3680","0002-2765","2026-03-10",101,False,"2026-03-10T12:19:34.753Z","2026-03-10T12:22:43.070Z","Z"
"3724","0009-1939","2026-03-10",304,False,"2026-03-10T12:12:31.081Z","2026-03-10T12:22:48.903Z","B"
"3680","0006-0877","2026-03-10",704,False,"2026-03-10T12:16:28.156Z","2026-03-10T12:23:01.309Z","N"
"3724","0013-1194","2026-03-10",203,False,"2026-03-10T12:04:39.079Z","2026-03-10T12:22:49.386Z","F"
"3724","0009-1946","2026-03-10",305,False,"2026-03-10T12:21:17.932Z","2026-03-10T12:23:08.818Z","A"
"3680","0020-0142","2026-03-10",403,True,"2026-03-10T12:22:07.216Z","2026-03-10T12:23:25.049Z","S"
"3724","0035-1201","2026-03-10",503,False,"2026-03-10T12:06:45.953Z","2026-03-10T12:24:09.427Z","S"
"3724","0033-0072","2026-03-10",502,False,"2026-03-10T12:22:08.069Z","2026-03-10T12:23:38.137Z","N"
"3680","0011-0178","2026-03-10",407,False,"2026-03-10T12:21:39.974Z","2026-03-10T12:24:02.396Z","C"
"3724","0035-1429","2026-03-10",505,False,"2026-03-10T12:21:22.162Z","2026-03-10T12:24:17.393Z","B"
"3680","0015-0374","2026-03-10",702,False,"2026-03-10T12:17:50.102Z","2026-03-10T12:25:29.985Z","S"
"3680","0012-0316","2026-03-10",402,False,"2026-03-10T12:20:48.932Z","2026-03-10T12:24:22.553Z","C"
"3724","0035-0587","2026-03-10",604,False,"2026-03-10T12:23:17.366Z","2026-03-10T12:25:12.074Z","F"
"3724","0021-0375","2026-03-10",202,False,"2026-03-10T12:23:32.545Z","2026-03-10T12:25:59.406Z","B"
"3680","0015-0028","2026-03-10",401,False,"2026-03-10T12:07:41.856Z","2026-03-10T12:27:25.916Z","A"
"3680","0006-1019","2026-03-10",403,False,"2026-03-10T12:23:58.751Z","2026-03-10T12:27:48.180Z","B"
"3724","0021-0114","2026-03-10",202,False,"2026-03-10T12:26:15.486Z","2026-03-10T12:28:42.487Z","B"
"3680","0004-1769","2026-03-10",802,False,"2026-03-10T12:27:17.863Z","2026-03-10T12:29:33.244Z","F"
"3724","0009-1964","2026-03-10",303,False,"2026-03-10T12:20:26.218Z","2026-03-10T12:29:06.695Z","B"
"3724","0026-0094","2026-03-10",306,False,"2026-03-10T12:20:56.366Z","2026-03-10T12:29:15.008Z","N"
"3724","0035-1200","2026-03-10",503,False,"2026-03-10T12:24:38.211Z","2026-03-10T12:29:18.206Z","B"
"3680","0004-1210","2026-03-10",801,False,"2026-03-10T11:46:54.460Z","2026-03-10T12:32:28.787Z","S"
"3680","0011-0268","2026-03-10",703,False,"2026-03-10T11:43:23.592Z","2026-03-10T11:50:44.173Z","Z"
"3680","0015-0073","2026-03-10",401,False,"2026-03-10T12:31:57.481Z","2026-03-10T12:49:19.709Z","Z"
"3680","0012-0291","2026-03-10",402,False,"2026-03-10T12:25:51.967Z","2026-03-10T12:29:16.907Z","Z"
"3680","0011-0373","2026-03-10",407,False,"2026-03-10T12:28:58.194Z","2026-03-10T12:29:25.071Z","C"
"3724","0033-0041","2026-03-10",502,False,"2026-03-10T12:28:28.362Z","2026-03-10T12:30:15.630Z","N"
"3680","0004-1849","2026-03-10",802,False,"2026-03-10T12:30:30.494Z","2026-03-10T12:32:28.771Z","B"
"3724","0026-0013","2026-03-10",306,False,"2026-03-10T12:29:25.540Z","2026-03-10T12:32:44.215Z","S"
"3680","0019-0167","2026-03-10",405,False,"2026-03-10T12:29:41.721Z","2026-03-10T12:34:45.003Z","S"
"3680","0006-0747","2026-03-10",704,False,"2026-03-10T12:24:24.608Z","2026-03-10T12:34:44.788Z","S"
"3724","0009-2249","2026-03-10",603,False,"2026-03-10T12:20:02.133Z","2026-03-10T12:29:37.631Z","B"
"3680","0003-1638","2026-03-10",805,False,"2026-03-10T12:26:59.508Z","2026-03-10T12:31:15.353Z","B"
"3724","0025-0151","2026-03-10",204,False,"2026-03-10T12:25:06.968Z","2026-03-10T12:31:24.455Z","S"
"3724","0013-0669","2026-03-10",203,False,"2026-03-10T12:23:00.237Z","2026-03-10T12:31:57.351Z","F"
"3680","0006-1056","2026-03-10",403,False,"2026-03-10T12:28:11.669Z","2026-03-10T12:33:16.086Z","K"
"3680","0011-0262","2026-03-10",407,False,"2026-03-10T12:33:08.101Z","2026-03-10T12:33:39.827Z","C"
"3680","0001-0904","2026-03-10",404,False,"2026-03-10T12:19:34.334Z","2026-03-10T12:33:41.226Z","S"
"3724","0021-0110","2026-03-10",601,False,"2026-03-10T12:24:02.101Z","2026-03-10T12:33:52.042Z","B"
"3680","0019-0187","2026-03-10",405,False,"2026-03-10T12:20:40.104Z","2026-03-10T12:24:49.267Z","S"
"3724","0035-1214","2026-03-10",503,False,"2026-03-10T12:35:30.222Z","2026-03-10T12:35:52.674Z","F"
"3680","0004-1573","2026-03-10",802,False,"2026-03-10T12:33:45.316Z","2026-03-10T12:36:04.293Z","F"
"3680","0004-1558","2026-03-10",803,False,"2026-03-10T12:11:20.834Z","2026-03-10T12:20:43.332Z","B"
"3724","0013-0700","2026-03-10",203,False,"2026-03-10T12:32:09.577Z","2026-03-10T12:35:54.928Z","F"
"3680","0002-0976","2026-03-10",105,False,"2026-03-10T12:27:46.918Z","2026-03-10T12:36:29.064Z","S"
"3724","0035-0842","2026-03-10",505,False,"2026-03-10T12:24:29.738Z","2026-03-10T12:37:33.720Z","Z"
"3724","0021-0154","2026-03-10",202,False,"2026-03-10T12:36:18.394Z","2026-03-10T12:37:34.770Z","Z"
"3724","0033-0059","2026-03-10",502,False,"2026-03-10T16:41:39.633Z","2026-03-10T16:42:01.343Z","S"
"3724","0026-0106","2026-03-10",306,False,"2026-03-10T12:34:31.917Z","2026-03-10T12:38:47.706Z","B"
"3680","0004-1988","2026-03-10",803,False,"2026-03-10T12:36:15.035Z","2026-03-10T12:38:53.771Z","B"
"3680","0002-3642","2026-03-10",105,True,"2026-03-10T12:38:21.667Z","2026-03-10T12:39:18.321Z","S"
"3724","0033-0076","2026-03-10",502,False,"2026-03-10T12:39:02.119Z","2026-03-10T12:39:39.123Z","N"
"3680","0004-1834","2026-03-10",804,False,"2026-03-10T16:11:23.394Z","2026-03-10T16:15:25.192Z","S"
"3724","0009-2186","2026-03-10",301,False,"2026-03-10T16:14:15.051Z","2026-03-10T16:15:27.168Z","S"
"3724","0026-0066","2026-03-10",306,False,"2026-03-10T12:38:59.277Z","2026-03-10T12:39:29.624Z","A"
"3680","0006-0298","2026-03-10",403,False,"2026-03-10T12:33:42.051Z","2026-03-10T12:39:25.182Z","B"
"3680","0003-1942","2026-03-10",805,False,"2026-03-10T12:33:40.587Z","2026-03-10T12:39:43.550Z","S"
"3724","0023-0143","2026-03-10",205,False,"2026-03-10T12:32:28.307Z","2026-03-10T12:39:55.352Z","Z"
"3724","0009-1384","2026-03-10",304,False,"2026-03-10T12:23:02.014Z","2026-03-10T12:40:02.602Z","B"
"3724","0013-0816","2026-03-10",203,False,"2026-03-10T12:36:03.058Z","2026-03-10T12:40:12.703Z","B"
"3680","0004-0159","2026-03-10",801,False,"2026-03-10T12:33:50.605Z","2026-03-10T12:41:27.848Z","S"
"3724","0026-0085","2026-03-10",306,False,"2026-03-10T12:39:44.466Z","2026-03-10T12:40:19.070Z","A"
"3724","0026-0098","2026-03-10",306,False,"2026-03-10T12:40:30.469Z","2026-03-10T12:40:52.279Z","A"
"3724","0033-0250","2026-03-10",502,False,"2026-03-10T12:43:55.123Z","2026-03-10T12:44:55.539Z","S"
"3680","0006-0749","2026-03-10",704,False,"2026-03-10T12:43:43.062Z","2026-03-10T12:45:47.479Z","B"
"3680","0003-2507","2026-03-10",805,False,"2026-03-10T12:44:07.367Z","2026-03-10T12:46:53.118Z","B"
"3680","0006-0864","2026-03-10",403,False,"2026-03-10T12:47:35.733Z","2026-03-10T12:48:12.387Z","S"
"3680","0001-1197","2026-03-10",404,False,"2026-03-10T16:13:16.273Z","2026-03-10T16:16:05.332Z","B"
"3680","0003-2552","2026-03-10",805,True,"2026-03-10T16:14:34.349Z","2026-03-10T16:16:10.546Z","S"
"3680","0002-2761","2026-03-10",103,False,"2026-03-10T16:08:15.734Z","2026-03-10T16:16:35.065Z","S"
"3724","0009-0133","2026-03-10",302,False,"2026-03-10T16:06:10.629Z","2026-03-10T16:16:55.057Z","S"
"3724","0035-0760","2026-03-10",505,False,"2026-03-10T12:38:16.844Z","2026-03-10T12:41:32.010Z","Z"
"3680","0019-0244","2026-03-10",405,False,"2026-03-10T12:41:01.857Z","2026-03-10T12:41:26.259Z","B"
"3724","0033-0273","2026-03-10",502,False,"2026-03-10T12:42:11.264Z","2026-03-10T12:43:07.351Z","N"
"3724","0021-0456","2026-03-10",202,False,"2026-03-10T12:40:12.505Z","2026-03-10T12:43:16.837Z","Z"
"3724","0009-0112","2026-03-10",301,False,"2026-03-10T12:27:14.641Z","2026-03-10T12:43:48.805Z","Z"
"3724","0035-1139","2026-03-10",503,False,"2026-03-10T12:37:20.941Z","2026-03-10T12:44:15.424Z","N"
"3680","0006-0864","2026-03-10",403,False,"2026-03-10T12:41:06.136Z","2026-03-10T12:44:39.771Z","N"
"3680","0011-0371","2026-03-10",407,False,"2026-03-10T12:37:06.394Z","2026-03-10T12:44:53.497Z","S"
"3724","0033-0250","2026-03-10",502,False,"2026-03-10T12:46:29.306Z","2026-03-10T12:47:26.199Z","S"
"3680","0012-0238","2026-03-10",402,False,"2026-03-10T12:42:29.425Z","2026-03-10T12:53:37.408Z","S"
"3680","0004-1707","2026-03-10",801,False,"2026-03-10T12:46:04.561Z","2026-03-10T12:58:56.970Z","S"
"3680","0004-2022","2026-03-10",804,False,"2026-03-10T16:15:52.369Z","2026-03-10T16:16:20.192Z","B"
"3724","0013-1267","2026-03-10",203,False,"2026-03-10T12:40:22.423Z","2026-03-10T12:47:14.025Z","B"
"3680","0006-1203","2026-03-10",403,False,"2026-03-10T12:45:15.696Z","2026-03-10T12:47:23.156Z","B"
"3680","0006-0837","2026-03-10",403,False,"2026-03-10T12:48:33.945Z","2026-03-10T12:49:17.834Z","O"
"3680","0011-0356","2026-03-10",407,False,"2026-03-10T12:45:22.131Z","2026-03-10T12:49:29.338Z","S"
"3724","0009-1320","2026-03-10",301,False,"2026-03-10T12:45:24.050Z","2026-03-10T12:49:27.843Z","Z"
"3724","0035-1022","2026-03-10",501,False,"2026-03-10T12:14:55.921Z","2026-03-10T12:49:28.733Z","Z"
"3680","0019-0159","2026-03-10",405,False,"2026-03-10T16:13:08.948Z","2026-03-10T16:16:20.233Z","B"
"3680","0004-1194","2026-03-10",803,False,"2026-03-10T16:27:50.450Z","2026-03-10T16:28:10.184Z","S"
